File,Line,Index,Context
Weiser_River.html,204,1264,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Weiser_River.html,204,1289,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Weiser_River.html,287,999,"a href=""https://www.wikidata.org/wiki/Q4469966"" title=""Link to c"
Weiser_River.html,287,1048,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Weiser_River.html,287,1092," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Weiser_River.html,304,125,"><a href=""https://www.wikidata.org/wiki/Q4469966#sitelinks-wikip"
Elzear_Torreggiani.html,53,770,"x-Wikisource-logo.svg.png 2x"" data-file-width=""410"" data-file-he"
Elzear_Torreggiani.html,53,792,"png 2x"" data-file-width=""410"" data-file-height=""430"" /></a>&#160"
Elzear_Torreggiani.html,57,53,"on"" class=""noprint navbox metadata plainlist"" style=""background-"
Elzear_Torreggiani.html,63,496,"ip.svg/59px-P_vip.svg.png 2x"" data-file-width=""1911"" data-file-h"
Elzear_Torreggiani.html,63,519,"ng 2x"" data-file-width=""1911"" data-file-height=""1944"" /></a></sp"
Elzear_Torreggiani.html,64,587,"60px-046CupolaSPietro.jpg 2x"" data-file-width=""800"" data-file-he"
Elzear_Torreggiani.html,64,609,"jpg 2x"" data-file-width=""800"" data-file-height=""600"" /></a></spa"
Elzear_Torreggiani.html,65,592,"Flag_of_Australia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Elzear_Torreggiani.html,65,615,"ng 2x"" data-file-width=""1280"" data-file-height=""640"" /></a></spa"
Elzear_Torreggiani.html,71,18,"<table class=""metadata plainlinks stub"" role=""presen"
Elzear_Torreggiani.html,73,535,"ments_of_a_Bishop.svg.png 2x"" data-file-width=""508"" data-file-he"
Elzear_Torreggiani.html,73,557,"png 2x"" data-file-width=""508"" data-file-height=""492"" /></a></td>"
Elzear_Torreggiani.html,85,18,"<table class=""metadata plainlinks stub"" role=""presen"
Elzear_Torreggiani.html,87,472,"_of_arms_Holy_See.svg.png 2x"" data-file-width=""1160"" data-file-h"
Elzear_Torreggiani.html,87,495,"ng 2x"" data-file-width=""1160"" data-file-height=""1300"" /></a></td"
Elzear_Torreggiani.html,136,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Elzear_Torreggiani.html,219,1023,"a href=""https://www.wikidata.org/wiki/Q16031075"" title=""Link to "
Elzear_Torreggiani.html,219,1073,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Elzear_Torreggiani.html,219,1117," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Elzear_Torreggiani.html,236,125,"><a href=""https://www.wikidata.org/wiki/Q16031075#sitelinks-wiki"
Scarlet_wrasse.html,50,576,"brus_miles_%28Kelp%29.jpg 2x"" data-file-width=""6526"" data-file-h"
Scarlet_wrasse.html,50,599,"pg 2x"" data-file-width=""6526"" data-file-height=""4383"" /></a></td"
Scarlet_wrasse.html,59,410,"Status_iucn3.1_LC.svg.png 2x"" data-file-width=""240"" data-file-he"
Scarlet_wrasse.html,59,432,"png 2x"" data-file-width=""240"" data-file-height=""64"" /><br />"
Scarlet_wrasse.html,72,44,"s=""phylum""><a href=""/wiki/Chordata"" class=""mw-redirect"" title=""C"
Scarlet_wrasse.html,72,81,"lass=""mw-redirect"" title=""Chordata"">Chordata</a></span></td>"
Scarlet_wrasse.html,72,91,"edirect"" title=""Chordata"">Chordata</a></span></td>"
Scarlet_wrasse.html,164,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Scarlet_wrasse.html,247,1007,"a href=""https://www.wikidata.org/wiki/Q2152726"" title=""Link to c"
Scarlet_wrasse.html,247,1056,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Scarlet_wrasse.html,247,1100," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Scarlet_wrasse.html,272,125,"><a href=""https://www.wikidata.org/wiki/Q2152726#sitelinks-wikip"
Svinjare.html,6,509,"ferences"",""Coordinates on Wikidata"",""Pages using deprecated coor"
Svinjare.html,43,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Refimpr"
Svinjare.html,46,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
Svinjare.html,46,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
Svinjare.html,62,360,"aps, aerial photos, and other data for this location""><span clas"
Svinjare.html,62,611,"aps, aerial photos, and other data for this location"">42.85111°N"
Svinjare.html,62,1188,"aps, aerial photos, and other data for this location""><span clas"
Svinjare.html,62,1439,"aps, aerial photos, and other data for this location"">42.85111°N"
Svinjare.html,92,18,"<table class=""metadata plainlinks stub"" role=""presen"
Svinjare.html,94,402,"/60px-Kosovo_stub.svg.png 2x"" data-file-width=""738"" data-file-he"
Svinjare.html,94,424,"png 2x"" data-file-width=""738"" data-file-height=""817"" /></a></td>"
Svinjare.html,143,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Svinjare.html,143,1016,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Svinjare.html,143,1057,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Svinjare.html,143,1082,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Svinjare.html,226,983,"a href=""https://www.wikidata.org/wiki/Q372786"" title=""Link to co"
Svinjare.html,226,1031,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Svinjare.html,226,1075," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Svinjare.html,243,125,"><a href=""https://www.wikidata.org/wiki/Q372786#sitelinks-wikipe"
St._Peter27s_Church_Tiberias.html,6,702,"rticles missing geocoordinate data"",""All articles needing coordi"
St._Peter27s_Church_Tiberias.html,44,102,"ble class=""plainlinks metadata ambox ambox-style ambox-Orphan"" r"
St._Peter27s_Church_Tiberias.html,47,429,"0px-Wiki_letter_w.svg.png 2x"" data-file-width=""44"" data-file-hei"
St._Peter27s_Church_Tiberias.html,47,450,".png 2x"" data-file-width=""44"" data-file-height=""44"" /></a></div>"
St._Peter27s_Church_Tiberias.html,60,540,"-St_peters_tiberias_1.jpg 2x"" data-file-width=""4320"" data-file-h"
St._Peter27s_Church_Tiberias.html,60,563,"pg 2x"" data-file-width=""4320"" data-file-height=""3240"" /></a></td"
St._Peter27s_Church_Tiberias.html,68,420,"px-Flag_of_Israel.svg.png 2x"" data-file-width=""660"" data-file-he"
St._Peter27s_Church_Tiberias.html,68,442,"png 2x"" data-file-width=""660"" data-file-height=""480"" />&#160;</s"
St._Peter27s_Church_Tiberias.html,84,509,"-St_peters_tiberias_4.jpg 2x"" data-file-width=""4320"" data-file-h"
St._Peter27s_Church_Tiberias.html,84,532,"pg 2x"" data-file-width=""4320"" data-file-height=""3240"" /></a>"
St._Peter27s_Church_Tiberias.html,99,37,"n id=""coordinates"" class=""metadata coord-missing""></span></p>"
St._Peter27s_Church_Tiberias.html,137,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
St._Peter27s_Church_Tiberias.html,137,1680,"les_missing_geocoordinate_data"" title=""Category:Unclassified art"
St._Peter27s_Church_Tiberias.html,137,1746,"les missing geocoordinate data"">Unclassified articles missing ge"
St._Peter27s_Church_Tiberias.html,137,1796,"les missing geocoordinate data</a></li><li><a href=""/wiki/Catego"
St._Peter27s_Church_Tiberias.html,220,1071,"a href=""https://www.wikidata.org/wiki/Q6872202"" title=""Link to c"
St._Peter27s_Church_Tiberias.html,220,1120,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
St._Peter27s_Church_Tiberias.html,220,1164," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
St._Peter27s_Church_Tiberias.html,237,125,"><a href=""https://www.wikidata.org/wiki/Q6872202#sitelinks-wikip"
G.O.Y.A._(Gunz_Or_Yay_Available).html,49,332,"57/GOYA_album_cover.jpg 1.5x"" data-file-width=""316"" data-file-he"
G.O.Y.A._(Gunz_Or_Yay_Available).html,49,354,"g 1.5x"" data-file-width=""316"" data-file-height=""316"" /></a></td>"
G.O.Y.A._(Gunz_Or_Yay_Available).html,421,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
G.O.Y.A._(Gunz_Or_Yay_Available).html,504,1079,"a href=""https://www.wikidata.org/wiki/Q15275547"" title=""Link to "
G.O.Y.A._(Gunz_Or_Yay_Available).html,504,1129,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
G.O.Y.A._(Gunz_Or_Yay_Available).html,504,1173," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
G.O.Y.A._(Gunz_Or_Yay_Available).html,521,125,"><a href=""https://www.wikidata.org/wiki/Q15275547#sitelinks-wiki"
Switzerland_at_the_1992_Winter_Olympics.html,50,515,"ag_of_Switzerland.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,50,538,"ng 2x"" data-file-width=""1000"" data-file-height=""1000"" /></a></td"
Switzerland_at_the_1992_Winter_Olympics.html,169,444,"x-Gold_medal_icon.svg.png 2x"" data-file-width=""16"" data-file-hei"
Switzerland_at_the_1992_Winter_Olympics.html,169,465,".png 2x"" data-file-width=""16"" data-file-height=""16"" />&#160;Gold"
Switzerland_at_the_1992_Winter_Olympics.html,176,456,"Bronze_medal_icon.svg.png 2x"" data-file-width=""16"" data-file-hei"
Switzerland_at_the_1992_Winter_Olympics.html,176,477,".png 2x"" data-file-width=""16"" data-file-height=""16"" />&#160;Bron"
Switzerland_at_the_1992_Winter_Olympics.html,182,456,"Bronze_medal_icon.svg.png 2x"" data-file-width=""16"" data-file-hei"
Switzerland_at_the_1992_Winter_Olympics.html,182,477,".png 2x"" data-file-width=""16"" data-file-height=""16"" />&#160;Bron"
Switzerland_at_the_1992_Winter_Olympics.html,191,459,"_skiing_pictogram.svg.png 2x"" data-file-width=""600"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,191,481,"png 2x"" data-file-width=""600"" data-file-height=""600"" /> Alpine s"
Switzerland_at_the_1992_Winter_Olympics.html,348,494,"Bronze_medal_icon.svg.png 2x"" data-file-width=""16"" data-file-hei"
Switzerland_at_the_1992_Winter_Olympics.html,348,515,".png 2x"" data-file-width=""16"" data-file-height=""16"" /></span></t"
Switzerland_at_the_1992_Winter_Olympics.html,533,424,"iathlon_pictogram.svg.png 2x"" data-file-width=""375"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,533,446,"png 2x"" data-file-width=""375"" data-file-height=""375"" /> Biathlon"
Switzerland_at_the_1992_Winter_Olympics.html,578,431,"bsleigh_pictogram.svg.png 2x"" data-file-width=""300"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,578,453,"png 2x"" data-file-width=""300"" data-file-height=""300"" /> Bobsleig"
Switzerland_at_the_1992_Winter_Olympics.html,617,480,"x-Gold_medal_icon.svg.png 2x"" data-file-width=""16"" data-file-hei"
Switzerland_at_the_1992_Winter_Olympics.html,617,501,".png 2x"" data-file-width=""16"" data-file-height=""16"" /></span></t"
Switzerland_at_the_1992_Winter_Olympics.html,675,494,"Bronze_medal_icon.svg.png 2x"" data-file-width=""16"" data-file-hei"
Switzerland_at_the_1992_Winter_Olympics.html,675,515,".png 2x"" data-file-width=""16"" data-file-height=""16"" /></span></t"
Switzerland_at_the_1992_Winter_Olympics.html,696,508,"_skiing_pictogram.svg.png 2x"" data-file-width=""300"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,696,530,"png 2x"" data-file-width=""300"" data-file-height=""300"" /> Cross-co"
Switzerland_at_the_1992_Winter_Olympics.html,907,480,"_skiing_pictogram.svg.png 2x"" data-file-width=""300"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,907,502,"png 2x"" data-file-width=""300"" data-file-height=""300"" /> Freestyl"
Switzerland_at_the_1992_Winter_Olympics.html,986,438,"_hockey_pictogram.svg.png 2x"" data-file-width=""300"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,986,460,"png 2x"" data-file-width=""300"" data-file-height=""300"" /> Ice hock"
Switzerland_at_the_1992_Winter_Olympics.html,1013,401,"px-Flag_of_Canada.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1013,424,"ng 2x"" data-file-width=""1000"" data-file-height=""500"" />&#160;</s"
Switzerland_at_the_1992_Winter_Olympics.html,1024,381,"45px-Olympic_flag.svg.png 2x"" data-file-width=""900"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,1024,403,"png 2x"" data-file-width=""900"" data-file-height=""600"" />&#160;<a "
Switzerland_at_the_1992_Winter_Olympics.html,1035,488,"he_Czech_Republic.svg.png 2x"" data-file-width=""900"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,1035,510,"png 2x"" data-file-width=""900"" data-file-height=""600"" />&#160;</s"
Switzerland_at_the_1992_Winter_Olympics.html,1046,401,"px-Flag_of_France.svg.png 2x"" data-file-width=""900"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,1046,423,"png 2x"" data-file-width=""900"" data-file-height=""600"" />&#160;</s"
Switzerland_at_the_1992_Winter_Olympics.html,1057,446,"ag_of_Switzerland.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1057,469,"ng 2x"" data-file-width=""1000"" data-file-height=""1000"" />&#160;&#"
Switzerland_at_the_1992_Winter_Olympics.html,1068,416,"px-Flag_of_Norway.svg.png 2x"" data-file-width=""1100"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1068,439,"ng 2x"" data-file-width=""1100"" data-file-height=""800"" />&#160;</s"
Switzerland_at_the_1992_Winter_Olympics.html,1081,371,"45px-Olympic_flag.svg.png 2x"" data-file-width=""900"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,1081,393,"png 2x"" data-file-width=""900"" data-file-height=""600"" />&#160;<a "
Switzerland_at_the_1992_Winter_Olympics.html,1083,433,"ag_of_Switzerland.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1083,456,"ng 2x"" data-file-width=""1000"" data-file-height=""1000"" />&#160;&#"
Switzerland_at_the_1992_Winter_Olympics.html,1086,391,"px-Flag_of_Canada.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1086,414,"ng 2x"" data-file-width=""1000"" data-file-height=""500"" />&#160;</s"
Switzerland_at_the_1992_Winter_Olympics.html,1088,433,"ag_of_Switzerland.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1088,456,"ng 2x"" data-file-width=""1000"" data-file-height=""1000"" />&#160;&#"
Switzerland_at_the_1992_Winter_Olympics.html,1091,391,"px-Flag_of_France.svg.png 2x"" data-file-width=""900"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,1091,413,"png 2x"" data-file-width=""900"" data-file-height=""600"" />&#160;</s"
Switzerland_at_the_1992_Winter_Olympics.html,1093,433,"ag_of_Switzerland.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1093,456,"ng 2x"" data-file-width=""1000"" data-file-height=""1000"" />&#160;&#"
Switzerland_at_the_1992_Winter_Olympics.html,1096,436,"ag_of_Switzerland.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1096,459,"ng 2x"" data-file-width=""1000"" data-file-height=""1000"" />&#160;&#"
Switzerland_at_the_1992_Winter_Olympics.html,1098,403,"px-Flag_of_Norway.svg.png 2x"" data-file-width=""1100"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1098,426,"ng 2x"" data-file-width=""1100"" data-file-height=""800"" />&#160;</s"
Switzerland_at_the_1992_Winter_Olympics.html,1101,478,"he_Czech_Republic.svg.png 2x"" data-file-width=""900"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,1101,500,"png 2x"" data-file-width=""900"" data-file-height=""600"" />&#160;</s"
Switzerland_at_the_1992_Winter_Olympics.html,1103,433,"ag_of_Switzerland.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1103,456,"ng 2x"" data-file-width=""1000"" data-file-height=""1000"" />&#160;&#"
Switzerland_at_the_1992_Winter_Olympics.html,1109,436,"ag_of_Switzerland.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1109,459,"ng 2x"" data-file-width=""1000"" data-file-height=""1000"" />&#160;&#"
Switzerland_at_the_1992_Winter_Olympics.html,1111,388,"px-Flag_of_Poland.svg.png 2x"" data-file-width=""1280"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1111,411,"ng 2x"" data-file-width=""1280"" data-file-height=""800"" />&#160;</s"
Switzerland_at_the_1992_Winter_Olympics.html,1117,406,"px-Flag_of_Norway.svg.png 2x"" data-file-width=""1100"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1117,429,"ng 2x"" data-file-width=""1100"" data-file-height=""800"" />&#160;</s"
Switzerland_at_the_1992_Winter_Olympics.html,1119,433,"ag_of_Switzerland.svg.png 2x"" data-file-width=""1000"" data-file-h"
Switzerland_at_the_1992_Winter_Olympics.html,1119,456,"ng 2x"" data-file-width=""1000"" data-file-height=""1000"" />&#160;&#"
Switzerland_at_the_1992_Winter_Olympics.html,1154,567,"ombined_pictogram.svg.png 2x"" data-file-width=""300"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,1154,589,"png 2x"" data-file-width=""300"" data-file-height=""300"" /></a> Nord"
Switzerland_at_the_1992_Winter_Olympics.html,1243,531,"jumping_pictogram.svg.png 2x"" data-file-width=""300"" data-file-he"
Switzerland_at_the_1992_Winter_Olympics.html,1243,553,"png 2x"" data-file-width=""300"" data-file-height=""300"" /></a> Ski "
Switzerland_at_the_1992_Winter_Olympics.html,1365,150,nal Olympic Committee results database</a></li>
Switzerland_at_the_1992_Winter_Olympics.html,1557,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Switzerland_at_the_1992_Winter_Olympics.html,1640,1107,"a href=""https://www.wikidata.org/wiki/Q1187815"" title=""Link to c"
Switzerland_at_the_1992_Winter_Olympics.html,1640,1156,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Switzerland_at_the_1992_Winter_Olympics.html,1640,1200," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Switzerland_at_the_1992_Winter_Olympics.html,1657,125,"><a href=""https://www.wikidata.org/wiki/Q1187815#sitelinks-wikip"
Chef_Wan.html,139,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Chef_Wan.html,222,983,"a href=""https://www.wikidata.org/wiki/Q3547345"" title=""Link to c"
Chef_Wan.html,222,1032,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Chef_Wan.html,222,1076," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Chef_Wan.html,239,125,"><a href=""https://www.wikidata.org/wiki/Q3547345#sitelinks-wikip"
Jon_Mullich.html,49,583,"ullich-as-Richard-III.jpg 2x"" data-file-width=""442"" data-file-he"
Jon_Mullich.html,49,605,"jpg 2x"" data-file-width=""442"" data-file-height=""553"" /></a>"
Jon_Mullich.html,102,159,""" title=""IMDb"">Internet Movie Database</a></li>"
Jon_Mullich.html,128,37,  18.915      1 Template:Wikidata_image
Jon_Mullich.html,141,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Jon_Mullich.html,224,995,"a href=""https://www.wikidata.org/wiki/Q6271281"" title=""Link to c"
Jon_Mullich.html,224,1044,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Jon_Mullich.html,224,1088," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Jon_Mullich.html,241,124,"><a href=""https://www.wikidata.org/wiki/Q6271281#sitelinks-wikip"
Jon_Mullich.html,268,660," 18.915      1 Template:Wikidata_image"","" 14.21%   14.194      5"
LlwynCus.html,6,517,"rticles missing geocoordinate data"",""All articles needing coordi"
LlwynCus.html,43,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Unrefer"
LlwynCus.html,46,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
LlwynCus.html,46,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
LlwynCus.html,56,18,"<table class=""metadata plainlinks stub"" role=""presen"
LlwynCus.html,58,474,"onze-Oak-Leaf-Cluster.png 2x"" data-file-width=""284"" data-file-he"
LlwynCus.html,58,496,"png 2x"" data-file-width=""284"" data-file-height=""217"" /></a></td>"
LlwynCus.html,70,18,"<table class=""metadata plainlinks stub"" role=""presen"
LlwynCus.html,72,486,"Powys_locator_map.svg.png 2x"" data-file-width=""1047"" data-file-h"
LlwynCus.html,72,509,"ng 2x"" data-file-width=""1047"" data-file-height=""1251"" /></a></td"
LlwynCus.html,84,37,"n id=""coordinates"" class=""metadata coord-missing""></span></p>"
LlwynCus.html,120,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
LlwynCus.html,120,1337,"les_missing_geocoordinate_data"" title=""Category:Powys articles m"
LlwynCus.html,120,1396,"les missing geocoordinate data"">Powys articles missing geocoordi"
LlwynCus.html,120,1439,"les missing geocoordinate data</a></li><li><a href=""/wiki/Catego"
LlwynCus.html,203,987,"a href=""https://www.wikidata.org/wiki/Q14995329"" title=""Link to "
LlwynCus.html,203,1037,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
LlwynCus.html,203,1081," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
LlwynCus.html,220,124,"><a href=""https://www.wikidata.org/wiki/Q14995329#sitelinks-wiki"
A_Sport_and_a_Pastime.html,47,193,"jpg"" width=""185"" height=""278"" data-file-width=""185"" data-file-he"
A_Sport_and_a_Pastime.html,47,215,"t=""278"" data-file-width=""185"" data-file-height=""278"" /></a>"
A_Sport_and_a_Pastime.html,84,59,"i/OCLC#Identifiers_and_linked_data"" title=""OCLC""><abbr title=""On"
A_Sport_and_a_Pastime.html,120,18,"<table class=""metadata plainlinks stub"" role=""presen"
A_Sport_and_a_Pastime.html,122,453,"-Cannon_shot_by_Velde.jpg 2x"" data-file-width=""852"" data-file-he"
A_Sport_and_a_Pastime.html,122,475,"jpg 2x"" data-file-width=""852"" data-file-height=""1000"" /></a></td"
A_Sport_and_a_Pastime.html,135,18,"<table class=""metadata plainlinks stub"" role=""presen"
A_Sport_and_a_Pastime.html,137,568,"by_K.Somov_%281934%29.jpg 2x"" data-file-width=""575"" data-file-he"
A_Sport_and_a_Pastime.html,137,590,"jpg 2x"" data-file-width=""575"" data-file-height=""800"" /></a></td>"
A_Sport_and_a_Pastime.html,187,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
A_Sport_and_a_Pastime.html,270,1035,"a href=""https://www.wikidata.org/wiki/Q3012670"" title=""Link to c"
A_Sport_and_a_Pastime.html,270,1084,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
A_Sport_and_a_Pastime.html,270,1128," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
A_Sport_and_a_Pastime.html,287,125,"><a href=""https://www.wikidata.org/wiki/Q3012670#sitelinks-wikip"
The_Right_Kinda_Lover.html,44,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Refimpr"
The_Right_Kinda_Lover.html,47,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
The_Right_Kinda_Lover.html,47,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
The_Right_Kinda_Lover.html,57,473,"attitherightkindalove.jpg 2x"" data-file-width=""400"" data-file-he"
The_Right_Kinda_Lover.html,57,495,"jpg 2x"" data-file-width=""400"" data-file-height=""400"" /></a></td>"
The_Right_Kinda_Lover.html,315,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
The_Right_Kinda_Lover.html,398,1035,"a href=""https://www.wikidata.org/wiki/Q7760756"" title=""Link to c"
The_Right_Kinda_Lover.html,398,1084,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
The_Right_Kinda_Lover.html,398,1128," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
The_Right_Kinda_Lover.html,415,124,"><a href=""https://www.wikidata.org/wiki/Q7760756#sitelinks-wikip"
Parkgate_railway_station.html,6,571,"ith local link same as on Wikidata"",""Coordinates on Wikidata"",""D"
Parkgate_railway_station.html,6,597,"Wikidata"",""Coordinates on Wikidata"",""Disused railway stations in"
Parkgate_railway_station.html,112,587,"at_Edinburgh_Waverley.JPG 2x"" data-file-width=""2048"" data-file-h"
Parkgate_railway_station.html,112,610,"PG 2x"" data-file-width=""2048"" data-file-height=""1536"" /></a> <a "
Parkgate_railway_station.html,150,401,"24px-Commons-logo.svg.png 2x"" data-file-width=""1024"" data-file-h"
Parkgate_railway_station.html,150,424,"ng 2x"" data-file-width=""1024"" data-file-height=""1376"" /></a> Med"
Parkgate_railway_station.html,166,453,"aps, aerial photos, and other data for this location""><span clas"
Parkgate_railway_station.html,166,700,"aps, aerial photos, and other data for this location"">53.2944°N "
Parkgate_railway_station.html,472,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Parkgate_railway_station.html,472,1609,"local_link_same_as_on_Wikidata"" title=""Category:Commons category"
Parkgate_railway_station.html,472,1679,"local link same as on Wikidata"">Commons category with local link"
Parkgate_railway_station.html,472,1733,"local link same as on Wikidata</a></li><li><a href=""/wiki/Catego"
Parkgate_railway_station.html,472,1793,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Parkgate_railway_station.html,472,1834,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Parkgate_railway_station.html,472,1859,"idata"">Coordinates on Wikidata</a></li></ul></div></div>				<div"
Parkgate_railway_station.html,555,1047,"a href=""https://www.wikidata.org/wiki/Q7138477"" title=""Link to c"
Parkgate_railway_station.html,555,1096,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Parkgate_railway_station.html,555,1140," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Parkgate_railway_station.html,580,124,"><a href=""https://www.wikidata.org/wiki/Q7138477#sitelinks-wikip"
C11orf30.html,49,551,"ein_C11orf30_PDB_1utu.png 2x"" data-file-width=""700"" data-file-he"
C11orf30.html,49,573,"png 2x"" data-file-width=""700"" data-file-height=""684"" /></a></td>"
C11orf30.html,58,83,":43px""><a href=""/wiki/Protein_Data_Bank"" title=""Protein Data Ban"
C11orf30.html,58,109,"ein_Data_Bank"" title=""Protein Data Bank"">PDB</a></th>"
C11orf30.html,123,434,"rf30_219012_s_at_tn.png 1.5x"" data-file-width=""255"" data-file-he"
C11orf30.html,123,456,"g 1.5x"" data-file-width=""255"" data-file-height=""135"" /></a></td>"
C11orf30.html,126,192,"6/"">More reference expression data</a></span></td>"
C11orf30.html,289,101,"olor:#eee""><a href=""/wiki/Wikidata"" title=""Wikidata"">Wikidata</a"
C11orf30.html,289,118,"f=""/wiki/Wikidata"" title=""Wikidata"">Wikidata</a></td>"
C11orf30.html,289,128,"ikidata"" title=""Wikidata"">Wikidata</a></td>"
C11orf30.html,292,107,"all""><a href=""https://www.wikidata.org/wiki/Q18042666"" class=""ex"
C11orf30.html,293,107,"all""><a href=""https://www.wikidata.org/wiki/Q18298230"" class=""ex"
